order_id,order_date,ship_date,customer_id,region,state,category,sub_category,product_id,sales,quantity,discount,profit
CA-2021-109136,2021-06-20,2021-06-23,CG-1017,West,Texas,Technology,Accessories,ACC-36713,1919.89,5,0.3,508.34
CA-2021-109137,2022-04-06,2022-04-07,CG-1155,Central,Pennsylvania,Office Supplies,Envelopes,ENV-95605,1106.72,8,0.2,3.81
CA-2021-109138,2022-01-09,2022-01-14,CG-1079,South,Florida,Furniture,Bookcases,BOO-60009,2158.29,2,0.5,-19.31
CA-2021-109139,2022-01-10,2022-01-12,CG-1000,West,Pennsylvania,Furniture,Chairs,CHA-45754,592.26,7,0,-67.36
CA-2021-109140,2022-02-20,2022-02-21,CG-1180,East,Florida,Furniture,Bookcases,BOO-27651,1081.22,5,0.5,-64.19
CA-2021-109141,2021-06-10,2021-06-13,CG-1028,Central,Pennsylvania,Technology,Machines,MAC-50157,1273.7,1,0,-176.94
CA-2021-109142,2022-05-11,2022-05-16,CG-1195,West,Ohio,Furniture,Tables,TAB-27525,2907.68,4,0.1,-127.48
CA-2021-109143,2021-08-10,2021-08-12,CG-1157,East,Michigan,Technology,Phones,PHO-61659,2770.85,2,0.2,674.93
CA-2021-109144,2021-07-22,2021-07-25,CG-1187,West,California,Technology,Accessories,ACC-93947,431.86,5,0.1,-84.88
CA-2021-109145,2021-05-29,2021-06-01,CG-1024,Central,Washington,Furniture,Chairs,CHA-30023,1915.47,5,0,329.83
CA-2021-109146,2021-04-05,2021-04-08,CG-1081,Central,New York,Furniture,Tables,TAB-31560,314.44,2,0.2,-45.67
CA-2021-109147,2021-06-06,2021-06-13,CG-1079,South,Florida,Office Supplies,Supplies,SUP-37317,2190.58,7,0,-209.89
CA-2021-109148,2022-11-15,2022-11-17,CG-1118,East,New York,Furniture,Bookcases,BOO-70403,2156.35,7,0.2,-149.45
CA-2021-109149,2021-07-14,2021-07-17,CG-1062,South,California,Technology,Machines,MAC-21170,579.53,2,0,-75.18
CA-2021-109150,2022-11-30,2022-12-03,CG-1101,East,Florida,Furniture,Tables,TAB-90018,933.76,6,0.1,229.06
CA-2021-109151,2022-03-03,2022-03-04,CG-1198,Central,Georgia,Furniture,Bookcases,BOO-39664,1443.43,7,0.5,379.07
CA-2021-109152,2021-10-26,2021-10-27,CG-1024,Central,Michigan,Technology,Copiers,COP-94354,1290.71,9,0,-230.9
CA-2021-109153,2021-11-21,2021-11-24,CG-1017,Central,Ohio,Office Supplies,Appliances,APP-51540,2469.6,9,0,943.89
CA-2021-109154,2021-01-08,2021-01-10,CG-1103,East,Pennsylvania,Furniture,Bookcases,BOO-66571,2252.57,8,0.1,559.99
CA-2021-109155,2022-07-14,2022-07-17,CG-1113,South,Michigan,Technology,Copiers,COP-46718,2037.63,2,0.3,-60.57
CA-2021-109156,2022-02-18,2022-02-20,CG-1053,East,California,Technology,Copiers,COP-78719,877.01,7,0.3,343.36
CA-2021-109157,2022-07-20,2022-07-23,CG-1039,Central,Florida,Office Supplies,Labels,LAB-24738,2535.81,1,0.3,-261.98
CA-2021-109158,2021-06-05,2021-06-12,CG-1187,East,Florida,Technology,Machines,MAC-58943,820.79,2,0,237.55
CA-2021-109159,2021-07-03,2021-07-10,CG-1192,South,Georgia,Technology,Machines,MAC-34205,1354.2,4,0.2,-255.67
CA-2021-109160,2022-06-09,2022-06-15,CG-1065,West,Florida,Furniture,Furnishings,FUR-41398,511.6,5,0.5,156.12
CA-2021-109161,2022-11-14,2022-11-21,CG-1035,East,Georgia,Furniture,Bookcases,BOO-66967,627.02,8,0.1,-46.38
CA-2021-109162,2022-08-16,2022-08-20,CG-1164,Central,Pennsylvania,Technology,Phones,PHO-31705,158.17,10,0.2,31.95
CA-2021-109163,2021-05-24,2021-05-25,CG-1071,Central,Pennsylvania,Office Supplies,Storage,STO-49825,2305.05,9,0.3,274.59
CA-2021-109164,2021-06-15,2021-06-21,CG-1059,East,Michigan,Office Supplies,Envelopes,ENV-19892,16.45,9,0,0.77
CA-2021-109165,2022-10-15,2022-10-20,CG-1117,West,Ohio,Furniture,Chairs,CHA-68591,2689.22,2,0,385.6
CA-2021-109166,2022-03-16,2022-03-22,CG-1103,East,Pennsylvania,Technology,Phones,PHO-89209,2334.53,10,0.2,666.68
CA-2021-109167,2021-04-04,2021-04-10,CG-1140,West,Illinois,Furniture,Tables,TAB-66203,1701.16,8,0.5,-199.66
CA-2021-109168,2021-07-24,2021-07-27,CG-1015,Central,Pennsylvania,Technology,Machines,MAC-60769,2109.19,10,0,-238.61
CA-2021-109169,2021-11-27,2021-12-04,CG-1153,West,Ohio,Office Supplies,Paper,PAP-76408,1639.92,2,0.1,196.14
CA-2021-109170,2022-07-11,2022-07-17,CG-1100,Central,Georgia,Technology,Machines,MAC-96876,250.8,6,0.3,-34.95
CA-2021-109171,2022-07-26,2022-07-27,CG-1029,Central,New York,Office Supplies,Art,ART-44700,2298.53,3,0.5,592.36
CA-2021-109172,2021-05-06,2021-05-09,CG-1011,West,Ohio,Furniture,Furnishings,FUR-77382,915.92,9,0,-79.96
CA-2021-109173,2022-08-19,2022-08-25,CG-1042,East,Washington,Technology,Copiers,COP-41729,174.6,1,0.5,0.68
CA-2021-109174,2021-12-20,2021-12-24,CG-1105,Central,New York,Office Supplies,Fasteners,FAS-72398,2704.28,9,0,-78.05
CA-2021-109175,2021-03-08,2021-03-14,CG-1065,South,Pennsylvania,Office Supplies,Art,ART-69671,2365.36,9,0,694.66
CA-2021-109176,2021-05-15,2021-05-16,CG-1136,Central,Florida,Furniture,Tables,TAB-53466,2414.99,3,0.2,540.32
CA-2021-109177,2022-09-30,2022-10-04,CG-1107,South,New York,Technology,Accessories,ACC-74626,585.47,7,0,-78.65
CA-2021-109178,2022-05-22,2022-05-28,CG-1007,Central,Washington,Technology,Machines,MAC-98527,2254.66,1,0,-302.91
CA-2021-109179,2021-12-09,2021-12-15,CG-1133,East,Illinois,Furniture,Chairs,CHA-97590,2809.71,1,0.2,573.65
CA-2021-109180,2021-05-24,2021-05-28,CG-1188,Central,Washington,Office Supplies,Binders,BIN-46111,1297.35,7,0.1,176.89
CA-2021-109181,2022-04-13,2022-04-16,CG-1064,South,Pennsylvania,Office Supplies,Binders,BIN-79340,983.31,8,0.1,137.52
CA-2021-109182,2021-10-08,2021-10-09,CG-1014,Central,New York,Furniture,Furnishings,FUR-71957,431.49,3,0,146.19
CA-2021-109183,2022-07-18,2022-07-21,CG-1023,Central,Florida,Office Supplies,Envelopes,ENV-90295,1416.93,1,0,434.98
CA-2021-109184,2021-04-03,2021-04-05,CG-1114,South,Florida,Furniture,Furnishings,FUR-19278,105.36,9,0,4.51
CA-2021-109185,2021-12-11,2021-12-16,CG-1159,West,California,Office Supplies,Appliances,APP-21399,2996.03,6,0,-169.58
CA-2021-109186,2021-09-08,2021-09-15,CG-1060,East,Michigan,Office Supplies,Art,ART-59834,1676.66,4,0,219.74
CA-2021-109187,2021-09-05,2021-09-09,CG-1124,East,Georgia,Furniture,Bookcases,BOO-88856,464.46,7,0.1,109.61
CA-2021-109188,2021-10-02,2021-10-03,CG-1061,East,Illinois,Office Supplies,Binders,BIN-45942,2676.24,3,0,323.73
CA-2021-109189,2022-11-29,2022-12-03,CG-1020,East,Georgia,Technology,Copiers,COP-90310,2997.96,1,0,945.84
CA-2021-109190,2021-10-14,2021-10-19,CG-1158,Central,Florida,Technology,Accessories,ACC-43143,2032.61,1,0.3,97.39
CA-2021-109191,2022-04-26,2022-05-01,CG-1155,South,New York,Office Supplies,Storage,STO-22548,1160.34,6,0,364.69
CA-2021-109192,2021-08-09,2021-08-10,CG-1057,West,Illinois,Furniture,Chairs,CHA-70412,274.54,8,0.3,-52.82
CA-2021-109193,2021-05-17,2021-05-21,CG-1058,Central,Michigan,Technology,Accessories,ACC-44387,2380.75,3,0,98.52
CA-2021-109194,2021-03-29,2021-04-03,CG-1001,West,Michigan,Office Supplies,Supplies,SUP-98771,1311.55,10,0.5,-84.44
CA-2021-109195,2022-01-11,2022-01-12,CG-1055,Central,Florida,Furniture,Furnishings,FUR-99822,1310.24,10,0.1,82.28
CA-2021-109196,2022-03-03,2022-03-10,CG-1153,South,California,Technology,Phones,PHO-68141,2059.4,7,0.5,764.17
CA-2021-109197,2022-10-05,2022-10-06,CG-1190,East,California,Furniture,Tables,TAB-12644,2938.73,8,0.5,980.09
CA-2021-109198,2022-04-08,2022-04-14,CG-1182,South,Georgia,Furniture,Furnishings,FUR-10679,2371.65,4,0,-322.93
CA-2021-109199,2021-04-18,2021-04-19,CG-1110,Central,Washington,Furniture,Tables,TAB-45905,1408.3,7,0,166.97
CA-2021-109200,2022-02-15,2022-02-19,CG-1027,South,Ohio,Technology,Copiers,COP-62493,2774.91,6,0,686.57
CA-2021-109201,2021-10-09,2021-10-16,CG-1015,South,Illinois,Office Supplies,Supplies,SUP-53818,2557.39,8,0,409.47
CA-2021-109202,2022-04-19,2022-04-25,CG-1149,Central,Ohio,Furniture,Bookcases,BOO-59703,2747.99,5,0.1,-297.19
CA-2021-109203,2022-06-03,2022-06-04,CG-1081,Central,Michigan,Office Supplies,Art,ART-68132,210.44,10,0,15.49
CA-2021-109204,2022-05-10,2022-05-16,CG-1087,West,California,Office Supplies,Art,ART-47079,2742.75,7,0.3,989.81
CA-2021-109205,2022-12-08,2022-12-14,CG-1120,South,Georgia,Technology,Accessories,ACC-37932,2651.62,1,0,-243.34
CA-2021-109206,2022-03-21,2022-03-22,CG-1070,Central,Washington,Office Supplies,Art,ART-33315,1336.43,4,0.5,44.35
CA-2021-109207,2021-09-07,2021-09-11,CG-1076,South,California,Office Supplies,Storage,STO-31589,2180.94,9,0,-330.39
CA-2021-109208,2021-12-17,2021-12-20,CG-1063,East,Michigan,Technology,Machines,MAC-39715,2107.12,10,0,731.03
CA-2021-109209,2021-04-26,2021-05-02,CG-1092,East,Michigan,Technology,Machines,MAC-38408,2422.47,6,0.1,-430.46
CA-2021-109210,2022-04-29,2022-05-06,CG-1172,South,New York,Furniture,Chairs,CHA-66556,1860.77,9,0,354.08
CA-2021-109211,2021-03-11,2021-03-17,CG-1079,West,Washington,Office Supplies,Appliances,APP-15180,829.82,6,0,89.44
CA-2021-109212,2021-02-01,2021-02-07,CG-1187,South,Illinois,Furniture,Bookcases,BOO-62824,1518.25,10,0,-67.69
CA-2021-109213,2022-01-21,2022-01-24,CG-1121,Central,Illinois,Furniture,Furnishings,FUR-38456,1690.62,2,0.2,-165.88
CA-2021-109214,2021-02-13,2021-02-17,CG-1162,East,Pennsylvania,Technology,Accessories,ACC-70423,907.05,2,0.1,-15.53
CA-2021-109215,2021-10-09,2021-10-14,CG-1111,South,California,Technology,Phones,PHO-19903,2222.85,8,0,766.49
CA-2021-109216,2022-04-16,2022-04-20,CG-1174,Central,New York,Furniture,Furnishings,FUR-43387,1483.75,3,0.5,100.25
CA-2021-109217,2022-08-26,2022-08-31,CG-1115,East,Illinois,Technology,Phones,PHO-97133,219.25,2,0.1,-21.7
CA-2021-109218,2022-03-04,2022-03-07,CG-1164,West,Illinois,Furniture,Furnishings,FUR-14535,2753.56,2,0.5,480.98
CA-2021-109219,2021-01-03,2021-01-04,CG-1089,Central,Illinois,Technology,Copiers,COP-78839,152.8,10,0.2,23.12
CA-2021-109220,2021-05-05,2021-05-12,CG-1146,West,Illinois,Office Supplies,Binders,BIN-15630,1218.45,4,0,243.39
CA-2021-109221,2021-09-17,2021-09-21,CG-1167,South,New York,Furniture,Bookcases,BOO-28992,222.3,5,0,40.04
CA-2021-109222,2022-03-01,2022-03-08,CG-1158,South,Florida,Office Supplies,Art,ART-18286,934.54,7,0,-173.19
CA-2021-109223,2022-03-29,2022-04-04,CG-1064,West,Washington,Technology,Phones,PHO-67070,764.22,10,0.5,53.63
CA-2021-109224,2022-02-27,2022-03-06,CG-1099,South,Michigan,Technology,Accessories,ACC-10033,2224.99,1,0.2,676.41
CA-2021-109225,2022-11-21,2022-11-22,CG-1074,East,Texas,Furniture,Bookcases,BOO-56860,2349.77,4,0,-414.57
CA-2021-109226,2022-05-08,2022-05-11,CG-1054,East,California,Furniture,Bookcases,BOO-97864,2134.76,2,0.2,612.54
CA-2021-109227,2021-12-20,2021-12-23,CG-1169,Central,Washington,Furniture,Furnishings,FUR-58981,2833.75,7,0,128.91
CA-2021-109228,2021-04-14,2021-04-19,CG-1075,South,Ohio,Office Supplies,Labels,LAB-88719,619.49,9,0.2,5.78
CA-2021-109229,2022-10-19,2022-10-20,CG-1026,Central,Washington,Technology,Machines,MAC-16456,282.38,9,0.1,111.61
CA-2021-109230,2021-09-09,2021-09-12,CG-1019,West,Washington,Office Supplies,Appliances,APP-27456,1223.02,3,0,156.9
CA-2021-109231,2022-08-24,2022-08-31,CG-1125,South,Pennsylvania,Technology,Machines,MAC-19085,2674.84,9,0.1,-330.1
CA-2021-109232,2022-12-16,2022-12-17,CG-1127,West,California,Technology,Machines,MAC-92727,109.15,1,0.5,-20.65
CA-2021-109233,2021-01-25,2021-01-29,CG-1109,West,Washington,Technology,Machines,MAC-25143,496.49,8,0.1,21.09
CA-2021-109234,2022-04-20,2022-04-27,CG-1016,East,Ohio,Furniture,Bookcases,BOO-27204,871.38,4,0,197.9
CA-2021-109235,2022-06-02,2022-06-06,CG-1122,South,California,Technology,Machines,MAC-98861,1499.13,10,0,-119.5
CA-2021-109236,2021-04-11,2021-04-14,CG-1025,Central,Ohio,Office Supplies,Supplies,SUP-46527,1546.12,5,0.5,-70.52
CA-2021-109237,2021-05-16,2021-05-20,CG-1090,East,Pennsylvania,Office Supplies,Envelopes,ENV-24870,1851.47,7,0.2,-68.88
CA-2021-109238,2022-11-16,2022-11-17,CG-1158,South,California,Office Supplies,Art,ART-84930,738.76,5,0.3,80.36
CA-2021-109239,2021-12-04,2021-12-07,CG-1029,West,Georgia,Furniture,Furnishings,FUR-24869,1147.42,4,0,274.24
CA-2021-109240,2022-07-22,2022-07-29,CG-1034,South,Michigan,Technology,Copiers,COP-57105,448.41,8,0.1,24.77
CA-2021-109241,2021-09-11,2021-09-12,CG-1070,West,Ohio,Office Supplies,Fasteners,FAS-65435,2177.25,5,0,-310.88
CA-2021-109242,2022-11-13,2022-11-16,CG-1102,South,Illinois,Office Supplies,Paper,PAP-92224,1711.1,3,0,304.93
CA-2021-109243,2021-12-30,2021-12-31,CG-1031,Central,Georgia,Furniture,Tables,TAB-95627,231.48,9,0.2,-14.75
CA-2021-109244,2021-05-09,2021-05-11,CG-1011,South,California,Office Supplies,Binders,BIN-90203,2751.84,5,0.2,322.39
CA-2021-109245,2022-11-24,2022-11-30,CG-1085,East,Ohio,Office Supplies,Envelopes,ENV-77092,282.95,3,0.2,-45.87
CA-2021-109246,2022-01-30,2022-02-01,CG-1029,Central,Washington,Furniture,Chairs,CHA-97934,909.43,10,0,164.22
CA-2021-109247,2022-04-24,2022-04-30,CG-1164,West,California,Furniture,Chairs,CHA-89895,808.23,9,0.3,175.38
CA-2021-109248,2021-03-27,2021-03-30,CG-1072,Central,Georgia,Technology,Machines,MAC-26708,2791.92,10,0.1,356.35
CA-2021-109249,2022-08-25,2022-08-30,CG-1132,South,New York,Technology,Phones,PHO-88137,510.25,7,0,47.61
CA-2021-109250,2022-03-30,2022-04-06,CG-1050,West,Washington,Office Supplies,Binders,BIN-12291,2331.07,6,0,502.83
CA-2021-109251,2022-07-31,2022-08-06,CG-1141,Central,Washington,Technology,Phones,PHO-51729,345.15,8,0.3,63.36
CA-2021-109252,2022-06-13,2022-06-15,CG-1169,West,Georgia,Technology,Machines,MAC-71053,721.56,9,0,117.92
CA-2021-109253,2022-08-15,2022-08-16,CG-1143,West,Texas,Furniture,Furnishings,FUR-60673,1072.32,1,0.2,-32.78
CA-2021-109254,2021-03-20,2021-03-24,CG-1192,Central,Ohio,Office Supplies,Paper,PAP-82046,798.73,7,0.2,253.32
CA-2021-109255,2022-01-19,2022-01-23,CG-1185,West,Illinois,Office Supplies,Storage,STO-14574,2458.1,9,0.3,91.63
CA-2021-109256,2021-12-28,2022-01-02,CG-1077,South,Michigan,Furniture,Bookcases,BOO-37307,1832.49,8,0,446.19
CA-2021-109257,2021-07-05,2021-07-07,CG-1126,East,Illinois,Office Supplies,Envelopes,ENV-96862,2044.2,6,0.2,513.51
CA-2021-109258,2022-01-02,2022-01-08,CG-1012,South,Ohio,Office Supplies,Envelopes,ENV-95609,1910.7,5,0.3,-346.03
CA-2021-109259,2021-09-23,2021-09-27,CG-1004,South,Illinois,Technology,Accessories,ACC-36203,2894.9,8,0.3,-246.13
CA-2021-109260,2021-10-07,2021-10-12,CG-1144,East,Washington,Office Supplies,Labels,LAB-63966,2062.51,1,0,515.09
CA-2021-109261,2021-12-02,2021-12-05,CG-1131,Central,California,Technology,Accessories,ACC-66830,862.23,2,0.3,25.93
CA-2021-109262,2021-07-21,2021-07-24,CG-1158,East,Michigan,Office Supplies,Storage,STO-80789,470.54,9,0.2,36.57
CA-2021-109263,2021-09-06,2021-09-10,CG-1154,West,California,Furniture,Tables,TAB-61761,912.79,7,0.2,184.97
CA-2021-109264,2021-03-28,2021-03-29,CG-1041,Central,Texas,Technology,Machines,MAC-97122,1561.35,9,0.5,590.54
CA-2021-109265,2022-03-28,2022-04-03,CG-1014,East,Georgia,Technology,Accessories,ACC-57104,2535.48,1,0.2,-132.35
CA-2021-109266,2021-09-04,2021-09-08,CG-1011,West,Ohio,Furniture,Furnishings,FUR-31925,505.79,8,0.1,79.23
CA-2021-109267,2022-02-05,2022-02-12,CG-1133,Central,Pennsylvania,Office Supplies,Fasteners,FAS-73452,669.25,3,0.5,49.15
CA-2021-109268,2021-09-19,2021-09-25,CG-1187,South,Florida,Technology,Copiers,COP-12346,2473.78,3,0.1,898.55
CA-2021-109269,2022-11-25,2022-11-27,CG-1131,South,Pennsylvania,Furniture,Tables,TAB-55245,139.95,2,0.1,2.22
CA-2021-109270,2021-03-20,2021-03-24,CG-1172,South,Georgia,Furniture,Chairs,CHA-21227,1928.07,6,0.5,613.1
CA-2021-109271,2022-06-07,2022-06-12,CG-1045,West,California,Technology,Phones,PHO-77630,758.53,5,0,253.22
CA-2021-109272,2021-05-05,2021-05-06,CG-1159,East,Washington,Office Supplies,Appliances,APP-67942,1956.58,8,0,-277.41
CA-2021-109273,2021-12-25,2022-01-01,CG-1004,Central,Pennsylvania,Office Supplies,Supplies,SUP-66987,664.69,7,0.5,190.28
CA-2021-109274,2022-08-28,2022-09-02,CG-1101,Central,Illinois,Office Supplies,Paper,PAP-70669,640.24,5,0.2,218.45
CA-2021-109275,2022-12-31,2023-01-07,CG-1133,Central,Washington,Furniture,Chairs,CHA-39316,628.15,1,0,-114.88
CA-2021-109276,2022-07-16,2022-07-21,CG-1014,West,New York,Office Supplies,Appliances,APP-36503,1081.15,7,0.1,63.2
CA-2021-109277,2021-09-21,2021-09-25,CG-1041,South,Michigan,Technology,Copiers,COP-17502,2408.59,4,0,-353.75
CA-2021-109278,2022-06-09,2022-06-10,CG-1079,East,Georgia,Furniture,Tables,TAB-72090,2745.52,1,0,-42.85
CA-2021-109279,2021-07-19,2021-07-26,CG-1056,Central,Washington,Technology,Copiers,COP-63070,2495.73,6,0,87.41
CA-2021-109280,2022-07-19,2022-07-25,CG-1003,Central,New York,Office Supplies,Paper,PAP-51872,1998.73,4,0.2,605.55
CA-2021-109281,2021-06-10,2021-06-14,CG-1068,East,Ohio,Technology,Phones,PHO-10899,1233.47,8,0.1,25.29
CA-2021-109282,2021-01-12,2021-01-17,CG-1188,East,Ohio,Furniture,Bookcases,BOO-94070,740.85,5,0.5,186.26
CA-2021-109283,2021-08-17,2021-08-22,CG-1059,East,Florida,Furniture,Furnishings,FUR-94316,1801.08,9,0.3,-71.65
CA-2021-109284,2021-09-10,2021-09-15,CG-1068,West,Michigan,Furniture,Tables,TAB-52503,1985.81,8,0,-198.37
CA-2021-109285,2021-03-31,2021-04-04,CG-1084,Central,Ohio,Technology,Phones,PHO-87025,2636.52,7,0,102.94
CA-2021-109286,2022-12-10,2022-12-11,CG-1111,West,Ohio,Technology,Accessories,ACC-77206,1168.25,5,0.5,328.62
CA-2021-109287,2021-03-03,2021-03-06,CG-1011,South,Illinois,Furniture,Furnishings,FUR-85608,985.16,10,0,-143.34
CA-2021-109288,2022-01-07,2022-01-09,CG-1035,West,Ohio,Technology,Phones,PHO-67229,1138.95,7,0,11.53
CA-2021-109289,2021-09-17,2021-09-19,CG-1110,West,California,Office Supplies,Labels,LAB-27096,216.07,10,0.3,74.65
CA-2021-109290,2022-02-07,2022-02-11,CG-1194,East,Georgia,Furniture,Furnishings,FUR-76026,9.59,8,0,-0.01
CA-2021-109291,2022-10-11,2022-10-15,CG-1057,West,Texas,Office Supplies,Paper,PAP-37234,1878.85,5,0,241.54
CA-2021-109292,2022-11-27,2022-12-03,CG-1054,South,California,Technology,Copiers,COP-21428,1073.51,3,0.1,261.91
CA-2021-109293,2022-08-06,2022-08-07,CG-1075,Central,Illinois,Technology,Copiers,COP-13893,2581.6,1,0.3,105.34
CA-2021-109294,2022-09-11,2022-09-15,CG-1053,Central,Michigan,Technology,Copiers,COP-32454,2847.03,1,0,750.13
CA-2021-109295,2022-03-08,2022-03-11,CG-1141,West,Illinois,Technology,Machines,MAC-76641,257.95,9,0.3,99.62
CA-2021-109296,2021-03-14,2021-03-20,CG-1059,South,New York,Technology,Machines,MAC-89712,1434.05,5,0.5,331.43
CA-2021-109297,2021-01-14,2021-01-16,CG-1013,South,Pennsylvania,Office Supplies,Labels,LAB-13794,2400.08,3,0.3,338.86
CA-2021-109298,2021-03-27,2021-03-31,CG-1043,South,Ohio,Office Supplies,Binders,BIN-91532,1460.66,4,0.2,328.24
CA-2021-109299,2021-04-07,2021-04-08,CG-1089,Central,Texas,Furniture,Bookcases,BOO-68958,1575.45,9,0,-100.0
CA-2021-109300,2022-06-06,2022-06-08,CG-1102,South,California,Technology,Accessories,ACC-43551,1267.63,5,0,-80.9
CA-2021-109301,2021-04-22,2021-04-27,CG-1047,Central,Michigan,Technology,Accessories,ACC-75468,270.89,4,0.1,-5.0
CA-2021-109302,2021-03-23,2021-03-24,CG-1093,Central,California,Office Supplies,Storage,STO-16553,289.27,3,0,67.79
CA-2021-109303,2022-08-23,2022-08-26,CG-1076,West,New York,Technology,Phones,PHO-63639,943.44,9,0,349.79
CA-2021-109304,2022-01-21,2022-01-25,CG-1130,Central,Illinois,Furniture,Chairs,CHA-29286,808.43,5,0,-48.02
CA-2021-109305,2021-01-29,2021-02-04,CG-1178,West,Michigan,Technology,Phones,PHO-83980,2666.07,10,0.1,273.74
CA-2021-109306,2021-07-20,2021-07-25,CG-1167,West,Ohio,Furniture,Furnishings,FUR-30737,474.61,9,0,-70.13
CA-2021-109307,2022-08-21,2022-08-27,CG-1186,South,Florida,Furniture,Chairs,CHA-26250,1521.39,8,0.1,141.33
CA-2021-109308,2021-08-19,2021-08-22,CG-1148,Central,New York,Furniture,Chairs,CHA-95168,1046.25,8,0,-53.83
CA-2021-109309,2021-07-14,2021-07-21,CG-1067,East,Georgia,Technology,Phones,PHO-48051,1589.76,9,0.1,-101.91
CA-2021-109310,2021-04-18,2021-04-23,CG-1052,South,Georgia,Technology,Phones,PHO-48299,1215.96,2,0.5,283.35
CA-2021-109311,2022-02-25,2022-03-03,CG-1151,Central,Ohio,Furniture,Chairs,CHA-70668,2014.33,1,0,-48.84
CA-2021-109312,2021-02-12,2021-02-14,CG-1008,Central,Michigan,Technology,Phones,PHO-16307,1136.76,1,0.3,55.95
CA-2021-109313,2021-07-20,2021-07-25,CG-1111,East,Florida,Furniture,Furnishings,FUR-51510,2476.73,4,0.5,614.23
CA-2021-109314,2021-12-30,2022-01-03,CG-1111,East,Texas,Office Supplies,Art,ART-32269,1161.31,3,0,201.16
CA-2021-109315,2021-04-16,2021-04-21,CG-1003,East,Florida,Technology,Accessories,ACC-76735,642.86,3,0.1,-44.66
CA-2021-109316,2022-07-26,2022-07-27,CG-1155,West,Florida,Technology,Phones,PHO-25366,486.73,7,0.3,22.14
CA-2021-109317,2022-08-08,2022-08-09,CG-1088,West,Michigan,Technology,Copiers,COP-35570,539.14,7,0.1,6.48
CA-2021-109318,2022-04-29,2022-05-05,CG-1184,West,Illinois,Furniture,Furnishings,FUR-62223,1432.56,10,0.2,137.68
CA-2021-109319,2022-07-01,2022-07-07,CG-1199,West,California,Technology,Copiers,COP-43451,1845.04,9,0.5,569.55
CA-2021-109320,2022-04-11,2022-04-16,CG-1173,East,Florida,Office Supplies,Envelopes,ENV-82875,1643.58,10,0,217.98
CA-2021-109321,2022-01-13,2022-01-19,CG-1157,Central,Texas,Office Supplies,Storage,STO-25450,2182.13,9,0.2,655.58
CA-2021-109322,2021-05-08,2021-05-15,CG-1144,South,Michigan,Office Supplies,Labels,LAB-13481,2253.42,9,0,59.68
CA-2021-109323,2021-10-28,2021-11-04,CG-1194,East,Texas,Technology,Accessories,ACC-87330,2359.56,10,0.3,578.53
CA-2021-109324,2021-02-10,2021-02-11,CG-1034,Central,Michigan,Technology,Accessories,ACC-79991,1601.32,5,0,120.41
CA-2021-109325,2021-07-29,2021-07-30,CG-1092,South,Florida,Technology,Accessories,ACC-74936,17.63,8,0.3,-3.26
CA-2021-109326,2022-05-07,2022-05-09,CG-1018,Central,Florida,Furniture,Tables,TAB-33569,302.71,1,0.2,56.5
CA-2021-109327,2021-06-29,2021-07-06,CG-1138,East,Florida,Furniture,Chairs,CHA-74624,485.62,6,0,-14.69
CA-2021-109328,2021-06-19,2021-06-25,CG-1174,Central,California,Office Supplies,Storage,STO-42594,1314.22,4,0,395.74
CA-2021-109329,2022-02-22,2022-03-01,CG-1153,East,Florida,Office Supplies,Labels,LAB-39814,317.11,4,0,18.95
CA-2021-109330,2022-07-25,2022-07-28,CG-1190,Central,Georgia,Furniture,Furnishings,FUR-60985,2181.94,4,0.3,-343.64
CA-2021-109331,2021-04-24,2021-04-26,CG-1114,Central,Illinois,Office Supplies,Appliances,APP-16845,1173.53,3,0.2,237.92
CA-2021-109332,2021-10-04,2021-10-08,CG-1043,East,Michigan,Technology,Phones,PHO-27282,2772.96,8,0.2,-141.96
CA-2021-109333,2022-07-11,2022-07-17,CG-1105,Central,Michigan,Office Supplies,Art,ART-97280,1562.2,9,0.2,-52.57
CA-2021-109334,2021-10-02,2021-10-06,CG-1065,West,Ohio,Furniture,Chairs,CHA-83440,2754.33,7,0.3,303.86
CA-2021-109335,2021-04-27,2021-04-29,CG-1000,Central,Texas,Technology,Accessories,ACC-99340,2222.43,8,0,450.19
CA-2021-109336,2021-03-23,2021-03-26,CG-1032,West,Illinois,Office Supplies,Binders,BIN-29199,1497.1,9,0.3,-112.86
CA-2021-109337,2022-09-21,2022-09-27,CG-1106,Central,New York,Technology,Copiers,COP-42148,1154.82,8,0.1,218.45
CA-2021-109338,2021-01-13,2021-01-14,CG-1095,Central,Washington,Technology,Machines,MAC-74553,59.78,8,0,-10.87
CA-2021-109339,2022-04-05,2022-04-11,CG-1113,East,Pennsylvania,Furniture,Furnishings,FUR-89757,643.2,7,0.2,157.62
CA-2021-109340,2022-11-19,2022-11-20,CG-1103,West,Georgia,Furniture,Bookcases,BOO-44517,850.08,7,0,-19.61
CA-2021-109341,2021-03-11,2021-03-13,CG-1059,Central,Ohio,Technology,Phones,PHO-49367,2632.33,7,0.1,443.24
CA-2021-109342,2022-09-03,2022-09-04,CG-1194,Central,Michigan,Office Supplies,Storage,STO-95144,946.18,1,0.1,317.71
CA-2021-109343,2022-03-02,2022-03-04,CG-1143,East,Florida,Furniture,Bookcases,BOO-30017,719.84,4,0,218.24
CA-2021-109344,2021-01-12,2021-01-18,CG-1007,South,Illinois,Furniture,Tables,TAB-13703,73.11,7,0,2.26
